Salary,G,A,S,SOG,INT,CR,CC,TKLW,FC,FS,P,Player,Points,Percentage,Total_Kicks,Win %,D,F,M,M/F,LIV,LEI,MCI,CHE,MUN,WLV,TOT,SHU,ARS,CRY,NEW,BHA,BUR,EVE,BOU,WHU,AVL,SOU,NOR,WAT
6100,0.15,0.15,1.86,0.62,0.93,1.86,0.31,0.15,1.39,0.62,18.09,Callum Robinson,0.0,35.09,0.0,50.69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5700,0.31,0.31,1.86,0.77,0.62,5.88,1.86,0.62,1.24,1.39,35.41,Conor Hourihane,0.0,20.0,2.0,23.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5700,0.08,0.08,1.81,0.45,0.6,0.0,1.13,0.53,0.91,1.13,27.03,Joelinton,5.2,25.64,0.0,24.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3900,0.15,0.15,1.81,0.6,1.36,2.72,1.51,0.91,0.6,0.91,20.54,Onel Hernandez,1.0,14.29,0.058823529411764705,7.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5100,0.0,0.44,1.76,0.44,0.88,7.02,3.95,1.76,1.76,1.32,56.2,Marc Albrighton,0.0,22.22,0.0,79.07,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,0.0,0.44,1.76,0.88,1.32,3.51,2.63,1.32,0.44,1.76,39.95,Demarai Gray,6.2,35.09,0.0,79.07,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,0.25,0.06,1.75,0.75,1.44,6.19,1.56,0.75,1.31,1.0,38.13,James Ward-Prowse,9.5,36.36,5.0588235294117645,49.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5900,0.0,0.07,1.74,0.4,0.8,0.87,0.74,1.0,0.87,1.87,22.88,Miguel Almiron,0.0,20.83,0.0,24.97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6700,0.29,0.0,1.73,0.58,1.44,5.77,2.02,0.0,0.29,0.29,16.15,Johann Berg Gudmundsson,0.0,0.0,0.47058823529411764,46.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6100,0.0,0.25,1.72,0.37,0.62,3.2,2.59,0.49,0.12,1.72,55.65,Manuel Lanzini,0.0,0.0,1.411764705882353,25.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4500,0.32,0.16,1.7,0.81,0.81,0.65,1.7,0.81,1.29,2.02,37.72,Todd Cantwell,6.9,18.52,0.35294117647058826,7.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4900,0.26,0.07,1.7,0.98,0.26,0.33,0.59,0.33,2.28,0.72,17.35,Wesley Moraes,0.7,0.0,0.0,23.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4400,0.33,0.66,1.64,0.33,0.66,2.96,2.63,1.31,1.31,0.33,24.31,Robbie Brady,0.0,16.95,0.29411764705882354,46.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3900,0.0,0.0,1.62,0.43,0.54,0.43,1.08,0.65,1.62,1.3,31.22,Marco Stiepermann,3.1,10.0,0.0,7.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4500,0.0,0.23,1.62,0.35,0.58,3.23,1.04,1.27,0.81,0.69,35.01,Pablo Fornals,15.1,19.61,0.7058823529411765,25.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4800,0.19,0.06,1.6,0.45,1.28,2.04,0.89,1.09,0.96,0.45,44.97,John Lundstram,13.1,27.03,0.11764705882352941,50.69,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4700,0.33,0.0,1.5,0.72,0.2,0.92,1.18,0.33,1.83,0.72,14.32,Callum Wilson,0.0,29.41,0.0,8.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5000,0.0,0.25,1.49,0.58,1.41,2.16,1.58,2.08,0.91,1.41,58.04,Felipe Anderson,0.0,19.61,0.17647058823529413,25.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7600,0.0,0.0,1.41,0.94,0.0,0.94,1.88,0.0,1.88,0.94,24.03,Olivier Giroud,0.0,60.78,0.0,76.74,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,0.0,0.0,1.41,0.28,1.62,0.63,1.27,1.62,1.97,1.13,59.06,Pierre-Emile Hojbjerg,9.4,17.54,0.0,49.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7300,0.07,0.26,1.31,0.39,0.66,7.08,1.38,0.79,0.72,1.18,23.14,Dwight McNeil,12.5,15.38,2.176470588235294,46.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3600,0.0,0.0,1.29,0.77,0.77,1.03,0.0,0.26,1.54,1.29,25.71,Stuart Armstrong,1.5,24.39,0.0,49.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3200,0.0,0.07,1.26,0.3,2.58,0.52,0.37,1.48,1.48,0.52,48.36,Philip Billing,1.8,9.52,0.0,8.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5200,0.08,0.25,1.25,0.5,0.59,7.78,1.67,0.33,0.67,1.67,32.7,Ryan Fraser,11.9,15.38,2.823529411764706,8.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4600,0.0,0.21,1.25,0.0,1.25,1.88,0.63,1.67,1.88,1.04,44.9,Dennis Praet,6.0,20.83,0.0,79.07,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6200,0.0,0.31,1.24,0.31,0.62,6.6,2.8,1.16,1.01,1.71,53.43,Emiliano Buendia,17.1,11.76,4.352941176470588,7.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5500,0.4,0.0,1.2,0.4,2.8,1.34,1.87,0.67,2.14,0.53,61.82,N'Golo Kante,4.2,30.3,0.0,76.74,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,0.15,0.08,1.2,0.53,0.9,5.25,1.88,1.05,0.9,0.3,37.61,John Fleck,26.1,17.86,2.6470588235294117,50.69,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400,0.11,0.0,1.18,0.21,2.57,0.21,0.0,1.18,1.61,0.75,36.32,Fabian Schar,5.7,12.5,0.0,24.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400,0.0,0.0,1.17,0.12,1.29,0.0,0.23,2.11,1.99,0.47,50.93,Tom Trybull,1.2,5.56,0.0,7.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4500,0.27,0.18,1.16,0.63,0.54,0.72,1.43,0.36,1.43,1.25,22.46,Joshua King,5.2,27.78,0.058823529411764705,8.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4100,0.0,0.15,1.16,0.58,1.31,2.47,1.6,1.02,1.31,1.16,41.66,Sean Longstaff,12.4,15.38,0.7647058823529411,24.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3500,0.0,0.0,1.15,0.16,1.81,0.66,0.0,1.65,0.99,0.66,41.63,Sam Byram,2.4,2.27,0.0,7.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5500,0.0,0.0,1.15,0.64,1.92,3.45,1.53,1.41,0.26,1.53,65.45,Emerson Palmieri,9.9,0.0,0.23529411764705882,76.74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6300,0.25,0.12,1.11,0.62,0.49,9.37,2.34,0.86,1.48,2.47,35.01,Robert Snodgrass,4.2,25.0,2.8823529411764706,25.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5100,0.36,0.0,1.07,0.71,0.36,1.07,3.2,0.71,3.2,2.49,28.1,Billy Sharp,0.0,34.48,0.0,50.69,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3300,0.18,0.09,1.06,0.53,0.88,1.41,0.62,0.27,0.8,0.53,28.2,Jeff Hendrick,3.9,23.26,0.35294117647058826,46.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4200,0.08,0.08,1.06,0.45,1.14,2.27,0.98,1.14,0.98,2.2,51.09,Kenny McLean,5.5,11.11,1.0588235294117647,7.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3600,0.0,0.0,1.05,0.0,1.18,0.66,0.92,1.18,1.05,1.32,74.08,Moritz Leitner,0.0,4.35,0.0,7.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4700,0.29,0.0,1.05,0.48,1.24,4.0,0.29,1.33,0.86,0.86,48.0,Aaron Cresswell,7.0,14.29,0.0,25.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4600,0.0,0.34,1.03,0.34,0.69,0.0,1.37,0.0,1.72,0.69,25.42,Jota,0.0,20.41,0.0,23.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6900,0.0,0.0,1.0,0.33,1.67,7.67,2.33,1.33,1.67,1.33,34.33,Matt Ritchie,0.0,0.0,0.8235294117647058,24.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3100,0.14,0.0,1.0,0.43,1.28,0.14,0.14,1.0,0.71,0.14,46.21,Fabian Balbuena,5.1,8.33,0.0,25.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4800,0.16,0.16,0.98,0.49,0.9,1.87,0.81,1.22,0.57,1.06,25.9,Jetro Willems,0.4,10.0,0.11764705882352941,24.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3500,0.0,0.0,0.95,0.0,1.9,3.81,0.48,1.9,0.48,0.0,60.48,Simon Francis,5.0,2.33,0.0,8.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3600,0.0,0.0,0.95,0.08,2.21,0.32,0.32,0.95,0.95,1.34,48.01,Jefferson Lerma,9.2,7.69,0.0,8.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4700,0.0,0.56,0.93,0.19,0.56,2.6,2.05,0.74,0.93,1.12,28.08,Christian Atsu,2.6,16.95,0.29411764705882354,24.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3300,0.06,0.06,0.91,0.19,1.49,0.19,0.32,0.91,0.32,0.58,49.78,Nathan Ake,0.0,0.0,0.0,8.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5700,0.18,0.36,0.9,0.36,1.62,4.33,1.44,1.44,1.26,0.54,59.34,Marcos Alonso,0.0,17.54,0.058823529411764705,76.74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.89,0.89,15.15,Yoshinori Muto,1.1,22.22,0.0,24.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4100,0.13,0.0,0.87,0.2,2.87,0.07,0.67,2.2,1.53,0.73,52.87,Wilfred Ndidi,9.4,17.24,0.0,79.07,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,0.28,0.14,0.83,0.55,1.38,1.79,0.28,1.52,0.83,0.28,30.74,Federico Fernandez,2.8,10.53,0.0,24.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2900,0.0,0.0,0.81,0.48,0.65,0.0,0.0,0.81,0.48,0.81,43.06,Maya Yoshida,0.0,7.14,0.0,49.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5000,0.0,0.79,0.79,0.4,0.0,0.79,1.59,0.79,0.79,3.57,29.34,Andy Carroll,3.7,25.64,0.0,24.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3100,0.0,0.26,0.79,0.26,2.89,0.26,0.79,1.05,1.05,0.79,52.63,Hamza Choudhury,0.0,15.38,0.0,79.07,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,0.0,0.0,0.78,0.29,2.07,0.0,0.0,0.57,1.0,0.71,74.96,Kurt Zouma,5.9,8.33,0.0,76.74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,0.08,0.16,0.78,0.23,0.94,0.39,1.33,1.72,0.39,2.27,85.93,Mateo Kovacic,1.2,16.67,0.0,76.74,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,0.1,0.0,0.77,0.39,1.35,0.1,0.48,0.87,0.48,0.48,40.37,Jannik Vestergaard,0.0,5.88,0.0,49.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4300,0.08,0.08,0.75,0.25,0.58,0.42,0.67,0.92,1.5,0.75,51.81,Mark Noble,6.8,16.67,0.0,25.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3500,0.06,0.06,0.75,0.19,2.06,0.13,0.38,1.19,1.19,0.94,36.13,James Tarkowski,7.1,6.25,0.0,46.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4000,0.0,0.0,0.75,0.25,1.5,1.0,0.25,1.75,2.0,1.5,27.5,Phil Bardsley,5.1,3.7,0.0,46.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5600,0.0,0.0,0.75,0.27,1.7,4.82,1.43,1.49,1.09,0.68,60.88,Oliver Norwood,5.8,11.76,3.176470588235294,50.69,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,0.06,0.06,0.7,0.19,1.34,0.06,0.13,0.96,0.25,0.57,64.31,Jonny Evans,1.4,11.76,0.0,79.07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100,0.0,0.0,0.68,0.27,1.36,3.68,0.82,1.5,0.95,0.14,35.67,Cedric Soares,8.7,10.0,0.0,49.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3300,0.33,0.0,0.67,0.33,0.67,0.33,0.67,0.0,1.0,0.0,39.81,Matthew Longstaff,0.0,13.33,0.0,24.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3000,0.0,0.0,0.67,0.33,1.0,0.0,0.0,0.67,0.67,0.67,47.67,Grant Hanley,0.0,4.35,0.0,7.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4400,0.0,0.0,0.66,0.0,2.99,4.32,1.0,1.33,1.99,1.66,34.21,Luke Freeman,0.0,18.87,0.35294117647058826,50.69,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4500,0.0,0.0,0.66,0.0,0.66,1.64,0.66,1.97,0.33,0.0,58.8,Christian Fuchs,0.0,11.11,0.0,79.07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,0.0,0.22,0.66,0.0,1.09,5.46,0.66,1.31,1.53,2.18,52.86,Reece James,0.0,10.53,0.11764705882352941,76.74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,0.0,0.0,0.65,0.0,0.86,1.94,0.0,1.08,0.65,0.65,24.33,Emil Krafth,0.0,4.35,0.0,24.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3200,0.0,0.0,0.64,0.14,0.43,1.14,0.64,1.0,1.0,1.57,37.29,Max Aarons,6.5,2.94,0.0,7.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3500,0.0,0.08,0.64,0.16,1.68,0.8,0.48,1.28,0.72,0.72,27.81,Isaac Hayden,7.1,10.0,0.0,24.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5100,0.11,0.11,0.63,0.11,1.48,3.79,1.05,0.74,0.63,1.16,38.47,Ryan Bertrand,5.2,5.88,0.6470588235294118,49.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4200,0.0,0.21,0.63,0.0,1.67,6.06,2.3,0.63,0.84,0.42,45.1,Ahmed Elmohamady,0.0,0.0,0.0,23.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400,0.0,0.0,0.63,0.25,2.31,0.25,0.25,1.81,0.94,0.19,50.0,Declan Rice,7.7,7.14,0.0,25.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5000,0.06,0.13,0.63,0.13,1.06,3.31,1.0,1.44,1.13,0.44,41.56,Enda Stevens,11.4,9.52,0.0,50.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5300,0.08,0.23,0.62,0.23,1.01,4.19,1.55,0.7,0.93,1.01,68.51,Ben Chilwell,9.7,10.53,0.6470588235294118,79.07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,0.0,0.0,0.62,0.0,1.97,0.12,0.12,1.35,0.86,0.25,43.58,Ibrahim Amadou,0.0,4.35,0.0,7.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3200,0.2,0.0,0.6,0.4,2.39,0.4,0.0,1.0,1.0,0.6,45.1,Chris Mepham,3.4,4.55,0.0,8.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3600,0.0,0.0,0.6,0.22,0.9,0.3,0.52,0.9,0.82,0.75,31.27,Jack Cork,4.4,7.69,0.0,46.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3700,0.24,0.0,0.59,0.47,0.82,0.0,0.12,0.82,0.71,0.24,23.06,Ciaran Clark,0.0,9.09,0.0,24.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3400,0.0,0.0,0.58,0.19,2.13,0.19,1.16,0.58,1.16,0.97,60.0,Lewis Cook,0.1,7.69,0.058823529411764705,8.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3000,0.07,0.0,0.57,0.07,1.71,0.07,0.21,0.57,0.71,0.71,47.43,Steve Cook,0.0,0.0,0.0,8.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4900,0.0,0.16,0.56,0.16,3.22,6.92,1.45,1.37,0.64,0.8,44.72,Diego Rico,13.6,3.13,2.9411764705882355,8.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3900,0.06,0.06,0.56,0.13,1.44,0.06,0.13,1.31,0.88,0.44,67.81,Caglar Soyuncu,5.0,9.52,0.0,79.07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,0.0,0.06,0.56,0.13,1.56,1.19,0.44,0.69,0.56,0.56,44.94,Jack O'Connell,5.9,11.11,0.0,50.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3800,0.0,0.24,0.55,0.08,1.57,2.05,0.79,1.81,0.87,0.87,37.45,Erik Pieters,6.8,3.7,0.0,46.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3200,0.0,0.0,0.5,0.25,1.69,0.13,0.31,0.69,0.5,0.88,38.88,Ben Mee,6.3,7.69,0.0,46.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5600,0.13,0.06,0.5,0.19,1.94,2.19,1.0,2.44,1.56,1.44,58.75,Ricardo Pereira,10.4,16.67,0.0,79.07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,0.13,0.19,0.5,0.25,0.75,3.81,0.56,1.06,1.0,1.31,29.19,George Baldock,8.5,9.09,0.0,50.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5300,0.0,0.0,0.49,0.0,0.99,0.0,0.99,0.49,1.48,0.99,16.81,Michael Obafemi,0.0,29.41,0.0,49.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4300,0.08,0.16,0.49,0.08,1.98,0.33,0.99,1.73,1.24,0.99,82.58,Jorginho,9.6,26.32,0.0,76.74,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,0.0,0.0,0.47,0.24,1.73,0.08,0.08,0.79,1.34,0.63,39.57,Issa Diop,0.0,5.88,0.0,25.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4000,0.0,0.15,0.46,0.0,0.69,3.92,1.46,1.0,1.62,0.92,47.08,Ashley Westwood,11.7,9.09,2.3529411764705883,46.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3500,0.09,0.0,0.45,0.18,1.73,0.0,0.36,1.27,0.45,0.45,79.55,Fikayo Tomori,0.0,6.67,0.0,76.74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,0.0,0.0,0.45,0.13,1.16,0.06,0.0,0.71,0.32,0.13,55.93,Ben Godfrey,0.2,5.0,0.0,7.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3400,0.0,0.0,0.44,0.0,1.32,1.17,0.15,0.88,0.88,0.59,37.59,Neil Taylor,0.0,3.33,0.0,23.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3200,0.17,0.0,0.42,0.33,0.58,0.08,0.08,0.75,0.83,0.5,33.5,Angelo Ogbonna,6.4,5.88,0.0,25.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3700,0.0,0.0,0.41,0.21,1.23,1.44,0.21,1.23,0.21,0.62,38.01,Jack Stacey,7.4,3.85,0.0,8.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400,0.0,0.0,0.4,0.13,1.47,0.0,0.13,0.67,0.8,0.8,57.72,Andreas Christensen,0.0,6.67,0.0,76.74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,0.13,0.13,0.39,0.13,1.71,0.13,0.13,0.79,0.13,0.13,50.98,Alexander Tettey,3.8,9.09,0.0,7.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3600,0.0,0.19,0.38,0.0,1.9,2.09,1.14,2.47,1.33,0.95,51.95,Arthur Masuaku,0.0,6.67,0.0,25.56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2600,0.09,0.0,0.36,0.09,1.44,0.0,0.09,0.09,0.9,0.54,26.77,Jamaal Lascelles,0.0,0.0,0.0,24.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4300,0.0,0.14,0.36,0.07,1.5,2.71,1.36,1.43,1.0,0.21,63.36,Cesar Azpilicueta,14.2,5.56,0.0,76.74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,0.0,0.0,0.34,0.0,1.44,0.34,0.59,2.2,1.52,0.51,48.98,Oriol Romeu,4.7,10.53,0.0,49.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3400,0.0,0.0,0.34,0.17,0.93,1.61,0.59,0.85,0.68,1.18,44.66,Jamal Lewis,0.0,2.27,0.0,7.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4500,0.0,0.17,0.34,0.08,2.2,4.64,0.59,1.94,1.52,1.01,32.42,Frederic Guilbert,6.2,4.35,0.0,23.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3200,0.0,0.33,0.33,0.0,0.65,1.3,0.65,0.98,1.3,0.65,42.72,Kevin Danso,0.0,7.14,0.0,49.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3900,0.0,0.0,0.32,0.11,2.16,0.0,0.86,1.83,1.08,1.51,37.99,Marvelous Nakamba,4.5,8.33,0.0,23.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3500,0.0,0.0,0.32,0.16,1.13,1.45,0.32,0.65,0.48,0.97,26.61,Yan Valery,0.0,5.88,0.0,49.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3500,0.0,0.0,0.27,0.07,1.81,0.13,0.0,0.94,0.94,0.54,35.35,John Egan,4.3,9.52,0.0,50.69,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2600,0.07,0.07,0.26,0.13,0.85,0.33,0.33,0.33,0.52,0.2,43.85,Tyrone Mings,0.0,7.14,0.0,23.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2900,0.0,0.0,0.26,0.0,1.38,0.09,0.0,0.35,0.35,0.26,38.95,Bjorn Engels,4.6,7.14,0.0,23.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3800,0.0,0.0,0.25,0.0,1.25,1.25,0.5,1.25,1.5,1.5,22.94,Aaron Lennon,0.0,15.38,0.0,46.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
